1000,0.333484375,0.33246875,0.334046875
2000,0.331046875,0.33271875,0.336234375
3000,0.329609375,0.33259375,0.337796875
4000,0.327484375,0.332640625,0.339875
5000,0.3255625,0.33325,0.3411875
6000,0.32346875,0.333546875,0.342984375
7000,0.322234375,0.3333125,0.344453125
8000,0.320109375,0.33353125,0.346359375
9000,0.318359375,0.333734375,0.34790625
10000,0.316671875,0.33396875,0.349359375
11000,0.315359375,0.3339375,0.350703125
12000,0.313859375,0.33359375,0.352546875
13000,0.31184375,0.33421875,0.3539375
14000,0.3099375,0.33421875,0.35584375
15000,0.307921875,0.335,0.357078125
16000,0.30553125,0.335265625,0.359203125
17000,0.30353125,0.33509375,0.361375
18000,0.301609375,0.33509375,0.363296875
19000,0.29975,0.335328125,0.364921875
20000,0.29771875,0.335203125,0.367078125
21000,0.295640625,0.3349375,0.369421875
22000,0.293890625,0.33509375,0.371015625
23000,0.29259375,0.334890625,0.372515625
24000,0.290234375,0.3350625,0.374703125
25000,0.2881875,0.3351875,0.376625
26000,0.28609375,0.335953125,0.377953125
27000,0.2838125,0.33578125,0.38040625
28000,0.282171875,0.335703125,0.382125
29000,0.280421875,0.335734375,0.38384375
30000,0.278640625,0.33584375,0.385515625
31000,0.276484375,0.335875,0.387640625
32000,0.274328125,0.336765625,0.38890625
33000,0.272234375,0.336796875,0.39096875
34000,0.2703125,0.336828125,0.392859375
35000,0.268,0.33721875,0.39478125
36000,0.266296875,0.337015625,0.3966875
37000,0.264046875,0.33790625,0.398046875
38000,0.2620625,0.338078125,0.399859375
39000,0.260078125,0.338703125,0.40121875
40000,0.25815625,0.338828125,0.403015625
41000,0.2565625,0.33875,0.4046875
42000,0.25496875,0.338734375,0.406296875
43000,0.25315625,0.338765625,0.408078125
44000,0.250875,0.338578125,0.410546875
45000,0.249,0.338640625,0.412359375
46000,0.24675,0.338890625,0.414359375
47000,0.24490625,0.338546875,0.416546875
48000,0.24315625,0.3386875,0.41815625
49000,0.24153125,0.338609375,0.419859375
50000,0.23975,0.3390625,0.4211875
51000,0.238265625,0.3385625,0.423171875
52000,0.236015625,0.339125,0.424859375
53000,0.234203125,0.338859375,0.4269375
54000,0.232046875,0.33921875,0.428734375
55000,0.230078125,0.338984375,0.4309375
56000,0.22821875,0.33921875,0.4325625
57000,0.22625,0.3391875,0.4345625
58000,0.22409375,0.33865625,0.43725
59000,0.2216875,0.33859375,0.43971875
60000,0.219984375,0.3384375,0.441578125
61000,0.2180625,0.338703125,0.443234375
62000,0.216375,0.3393125,0.4443125
63000,0.21434375,0.33975,0.44590625
64000,0.212125,0.339375,0.4485
65000,0.210421875,0.339,0.450578125
66000,0.2085,0.33925,0.45225
67000,0.206921875,0.33959375,0.453484375
68000,0.205484375,0.339421875,0.45509375
69000,0.203671875,0.33884375,0.457484375
70000,0.201734375,0.3389375,0.459328125
71000,0.200359375,0.33840625,0.461234375
72000,0.198875,0.33775,0.463375
73000,0.196984375,0.337859375,0.46515625
74000,0.195625,0.3373125,0.4670625
75000,0.19371875,0.337109375,0.469171875
76000,0.19184375,0.3365625,0.47159375
77000,0.1898125,0.337046875,0.473140625
78000,0.188234375,0.33703125,0.474734375
79000,0.186359375,0.337234375,0.47640625
