1000,0.335,0.333024,0.331976,0.337567680133
2000,0.335968,0.331136,0.332896,0.339025406081
3000,0.337176,0.329552,0.333272,0.339233652645
4000,0.338296,0.327856,0.333848,0.339650145773
5000,0.339,0.32628,0.33472,0.339858392337
6000,0.339704,0.324792,0.335504,0.339025406081
7000,0.340488,0.32288,0.336632,0.339025406081
8000,0.341128,0.321256,0.337616,0.339233652645
9000,0.342232,0.319712,0.338056,0.340899625156
10000,0.342928,0.318072,0.339,0.342982090796
11000,0.343552,0.316408,0.34004,0.343606830487
12000,0.34464,0.31444,0.34092,0.344023323615
13000,0.345768,0.312752,0.34148,0.342565597668
14000,0.346392,0.311152,0.342456,0.341524364848
15000,0.347208,0.309312,0.34348,0.341732611412
16000,0.347768,0.307816,0.344416,0.34110787172
17000,0.348864,0.305992,0.345144,0.340274885464
18000,0.34996,0.304144,0.345896,0.34110787172
19000,0.350752,0.302512,0.346736,0.342565597668
20000,0.351752,0.300768,0.34748,0.344023323615
21000,0.352352,0.299248,0.3484,0.343606830487
22000,0.353344,0.297616,0.34904,0.345064556435
23000,0.354272,0.295944,0.349784,0.346730528946
24000,0.355152,0.294496,0.350352,0.347563515202
25000,0.35588,0.293072,0.351048,0.350062473969
26000,0.356744,0.291408,0.351848,0.34902124115
27000,0.357408,0.289784,0.352808,0.347147022074
28000,0.358472,0.287976,0.353552,0.347563515202
29000,0.359424,0.286336,0.35424,0.348396501458
30000,0.360144,0.284608,0.355248,0.347771761766
31000,0.360776,0.283264,0.35596,0.34902124115
32000,0.361736,0.281864,0.3564,0.351520199917
33000,0.362544,0.280184,0.357272,0.349437734277
34000,0.363056,0.278776,0.358168,0.350062473969
35000,0.363944,0.277264,0.358792,0.348812994586
36000,0.36464,0.27568,0.35968,0.350062473969
37000,0.365512,0.274064,0.360424,0.350062473969
38000,0.366496,0.272352,0.361152,0.349854227405
39000,0.36736,0.270768,0.361872,0.349437734277
40000,0.368344,0.269336,0.36232,0.350895460225
41000,0.369192,0.267816,0.362992,0.350895460225
42000,0.369968,0.266384,0.363648,0.350478967097
43000,0.370512,0.265032,0.364456,0.351520199917
44000,0.371488,0.263616,0.364896,0.351936693045
45000,0.372464,0.26204,0.365496,0.35381091212
46000,0.373176,0.2606,0.366224,0.354019158684
47000,0.373944,0.259144,0.366912,0.355060391504
48000,0.37476,0.257864,0.367376,0.357351103707
49000,0.37544,0.256264,0.368296,0.358184089963
50000,0.376048,0.255,0.368952,0.359225322782
51000,0.37728,0.253288,0.369432,0.360058309038
52000,0.378192,0.251976,0.369832,0.361932528113
53000,0.378824,0.250688,0.370488,0.363182007497
54000,0.379784,0.249144,0.371072,0.363390254061
55000,0.38072,0.24768,0.3716,0.362557267805
56000,0.381712,0.245984,0.372304,0.364223240317
57000,0.382528,0.244424,0.373048,0.363806747189
58000,0.383096,0.243072,0.373832,0.363598500625
59000,0.383784,0.241808,0.374408,0.3654727197
60000,0.384632,0.240464,0.374904,0.365889212828
61000,0.385424,0.23892,0.375656,0.366097459392
62000,0.386336,0.23768,0.375984,0.36443148688
63000,0.387232,0.236072,0.376696,0.3654727197
64000,0.388144,0.23476,0.377096,0.366305705956
65000,0.388624,0.233464,0.377912,0.368179925031
66000,0.38944,0.232112,0.378448,0.367138692212
67000,0.389928,0.230656,0.379416,0.365680966264
68000,0.3906,0.22948,0.37992,0.365680966264
69000,0.391224,0.22816,0.380616,0.3654727197
70000,0.391616,0.227056,0.381328,0.366722199084
71000,0.3926,0.225736,0.381664,0.36651395252
72000,0.39324,0.224496,0.382264,0.367555185339
73000,0.394024,0.223032,0.382944,0.367138692212
74000,0.394784,0.22164,0.383576,0.365264473136
75000,0.395488,0.220232,0.38428,0.366930445648
76000,0.39636,0.218928,0.384712,0.369429404415
77000,0.39688,0.217888,0.385232,0.370470637234
78000,0.397552,0.216768,0.38568,0.371095376926
79000,0.398672,0.215424,0.385904,0.372761349438
80000,0.399536,0.214256,0.386208,0.373802582257
81000,0.400064,0.213152,0.386784,0.372761349438
82000,0.40056,0.211816,0.387624,0.371928363182
83000,0.401384,0.210504,0.388112,0.37234485631
84000,0.402192,0.209096,0.388712,0.374219075385
85000,0.402608,0.208032,0.38936,0.374843815077
86000,0.403488,0.206816,0.389696,0.373177842566
87000,0.404056,0.205616,0.390328,0.374010828821
88000,0.404608,0.204496,0.390896,0.373802582257
89000,0.405208,0.20324,0.391552,0.374219075385
90000,0.406056,0.202016,0.391928,0.376093294461
91000,0.406392,0.200792,0.392816,0.377551020408
92000,0.406896,0.199552,0.393552,0.377342773844
93000,0.407384,0.198376,0.39424,0.378592253228
94000,0.407848,0.197184,0.394968,0.380674718867
95000,0.40844,0.195984,0.395576,0.38400666389
96000,0.409104,0.194872,0.396024,0.382757184506
97000,0.40976,0.193608,0.396632,0.383173677634
98000,0.41016,0.19252,0.39732,0.382548937943
99000,0.410768,0.191408,0.397824,0.381507705123
100000,0.411368,0.190344,0.398288,0.381299458559
101000,0.41188,0.18928,0.39884,0.38400666389
102000,0.412168,0.1882,0.399632,0.38504789671
103000,0.412624,0.187128,0.400248,0.38400666389
104000,0.413616,0.186016,0.400368,0.38504789671
105000,0.413944,0.18504,0.401016,0.385672636401
106000,0.414664,0.183912,0.401424,0.38504789671
107000,0.415592,0.182568,0.40184,0.386505622657
108000,0.416104,0.18152,0.402376,0.387130362349
109000,0.416856,0.18032,0.402824,0.387130362349
110000,0.41716,0.17928,0.40356,0.388171595169
111000,0.417888,0.178112,0.404,0.387338608913
112000,0.418544,0.177016,0.40444,0.388588088297
113000,0.419096,0.175856,0.405048,0.38879633486
114000,0.419448,0.174928,0.405624,0.391295293628
115000,0.420072,0.17392,0.406008,0.390462307372
116000,0.420576,0.172752,0.406672,0.391711786756
117000,0.421232,0.171528,0.40724,0.391295293628
118000,0.421512,0.170472,0.408016,0.392128279883
119000,0.422216,0.169328,0.408456,0.392128279883
120000,0.42272,0.16828,0.409,0.393586005831
121000,0.423272,0.16724,0.409488,0.395043731778
122000,0.4236,0.166128,0.410272,0.39566847147
123000,0.424,0.165048,0.410952,0.39670970429
124000,0.424632,0.163944,0.411424,0.396293211162
125000,0.425184,0.163016,0.4118,0.39670970429
126000,0.42556,0.162048,0.412392,0.398375676801
127000,0.425976,0.161208,0.412816,0.399416909621
128000,0.426592,0.160248,0.41316,0.398583923365
129000,0.427296,0.159224,0.41348,0.400666389005
130000,0.428048,0.158176,0.413776,0.400874635569
131000,0.428712,0.156968,0.41432,0.400458142441
132000,0.4292,0.155992,0.414808,0.401291128696
133000,0.42976,0.15504,0.4152,0.402957101208
134000,0.430424,0.15408,0.415496,0.403373594336
135000,0.430984,0.153144,0.415872,0.403790087464
136000,0.431616,0.152128,0.416256,0.403998334027
137000,0.432112,0.151136,0.416752,0.405247813411
138000,0.432816,0.150256,0.416928,0.405247813411
139000,0.433184,0.149384,0.417432,0.405247813411
140000,0.433656,0.148512,0.417832,0.405664306539
141000,0.434192,0.147576,0.418232,0.406080799667
142000,0.435048,0.146632,0.41832,0.407955018742
143000,0.435584,0.145688,0.418728,0.408579758434
144000,0.435848,0.144856,0.419296,0.407122032486
145000,0.43624,0.143968,0.419792,0.405456059975
146000,0.436768,0.14312,0.420112,0.408579758434
147000,0.437336,0.14224,0.420424,0.40941274469
148000,0.4378,0.141328,0.420872,0.410245730945
149000,0.438408,0.140488,0.421104,0.411911703457
150000,0.4388,0.139512,0.421688,0.412744689713
151000,0.439376,0.138696,0.421928,0.416909620991
152000,0.439832,0.1378,0.422368,0.417950853811
153000,0.440312,0.136768,0.42292,0.417742607247
154000,0.440648,0.135944,0.423408,0.418367346939
155000,0.441016,0.13488,0.424104,0.418367346939
156000,0.441408,0.133936,0.424656,0.421491045398
157000,0.441968,0.133288,0.424744,0.421282798834
158000,0.442632,0.132384,0.424984,0.420866305706
159000,0.443208,0.131544,0.425248,0.422324031653
160000,0.443752,0.13076,0.425488,0.420658059142
161000,0.444384,0.129992,0.425624,0.420449812578
162000,0.444672,0.129008,0.42632,0.420658059142
163000,0.445064,0.128064,0.426872,0.421907538526
164000,0.445512,0.127304,0.427184,0.422948771345
165000,0.446168,0.126504,0.427328,0.423781757601
166000,0.446768,0.125736,0.427496,0.425031236985
167000,0.447352,0.12492,0.427728,0.426072469804
168000,0.447864,0.124096,0.42804,0.426072469804
169000,0.448312,0.123352,0.428336,0.429404414827
170000,0.448816,0.12252,0.428664,0.430653894211
171000,0.449544,0.121616,0.42884,0.433152852978
172000,0.450104,0.12064,0.429256,0.434402332362
173000,0.450608,0.119944,0.429448,0.434194085798
174000,0.451176,0.119072,0.429752,0.433361099542
175000,0.451784,0.118264,0.429952,0.432944606414
176000,0.4524,0.117376,0.430224,0.435235318617
177000,0.45276,0.116584,0.430656,0.435860058309
178000,0.453496,0.115824,0.43068,0.434402332362
179000,0.45408,0.11508,0.43084,0.435235318617
180000,0.45472,0.114256,0.431024,0.433361099542
181000,0.455336,0.113608,0.431056,0.434610578925
182000,0.456176,0.112808,0.431016,0.436068304873
183000,0.456616,0.111968,0.431416,0.438150770512
184000,0.457376,0.1112,0.431424,0.440857975843
185000,0.457984,0.110416,0.4316,0.441482715535
186000,0.458672,0.1096,0.431728,0.441899208663
187000,0.45928,0.108976,0.431744,0.442107455227
188000,0.459808,0.108128,0.432064,0.441066222407
189000,0.4604,0.107336,0.432264,0.441690962099
190000,0.461088,0.106704,0.432208,0.440857975843
191000,0.461464,0.10604,0.432496,0.441482715535
192000,0.462008,0.105248,0.432744,0.442107455227
193000,0.462616,0.1046,0.432784,0.443981674302
194000,0.463288,0.10388,0.432832,0.442940441483
195000,0.463616,0.103264,0.43312,0.443773427738
196000,0.463984,0.102512,0.433504,0.446272386506
197000,0.46436,0.101888,0.433752,0.447105372761
198000,0.464904,0.10132,0.433776,0.447105372761
199000,0.465232,0.100832,0.433936,0.446688879633
200000,0.465872,0.100168,0.43396,0.449812578092
201000,0.466448,0.099464,0.434088,0.451478550604
202000,0.467312,0.09892,0.433768,0.452728029988
203000,0.468,0.098312,0.433688,0.45231153686
204000,0.468656,0.097576,0.433768,0.45127030404
205000,0.46912,0.096896,0.433984,0.451062057476
206000,0.46996,0.096352,0.433688,0.452728029988
207000,0.470136,0.095664,0.4342,0.452519783424
208000,0.47052,0.09488,0.4346,0.452519783424
209000,0.470976,0.094152,0.434872,0.453144523115
210000,0.471584,0.093528,0.434888,0.451062057476
211000,0.472096,0.092896,0.435008,0.450853810912
212000,0.472544,0.092384,0.435072,0.449812578092
213000,0.473144,0.091696,0.43516,0.448979591837
214000,0.473544,0.09112,0.435336,0.45231153686
215000,0.474024,0.090544,0.435432,0.452728029988
216000,0.474464,0.089904,0.435632,0.451895043732
217000,0.474832,0.089376,0.435792,0.453144523115
218000,0.475408,0.088632,0.43596,0.455851728446
219000,0.475736,0.088104,0.43616,0.457934194086
220000,0.476344,0.087432,0.436224,0.457309454394
221000,0.476856,0.0868,0.436344,0.457309454394
222000,0.477112,0.086368,0.43652,0.458975426905
223000,0.477856,0.085736,0.436408,0.458767180342
224000,0.478352,0.085328,0.43632,0.457725947522
225000,0.478784,0.084736,0.43648,0.457934194086
226000,0.479448,0.08416,0.436392,0.458350687214
227000,0.48004,0.083648,0.436312,0.461057892545
228000,0.480424,0.083072,0.436504,0.462515618492
229000,0.481056,0.082472,0.436472,0.46293211162
230000,0.481424,0.08192,0.436656,0.463348604748
231000,0.482008,0.081328,0.436664,0.463765097876
232000,0.482384,0.080688,0.436928,0.463765097876
233000,0.482808,0.08012,0.437072,0.46397334444
234000,0.483288,0.079544,0.437168,0.465222823823
235000,0.483904,0.079064,0.437032,0.465847563515
236000,0.48392,0.078472,0.437608,0.466472303207
237000,0.4844,0.077816,0.437784,0.466055810079
238000,0.485096,0.07724,0.437664,0.465847563515
239000,0.485584,0.076656,0.43776,0.464389837568
240000,0.485912,0.076064,0.438024,0.466055810079
241000,0.486448,0.075512,0.43804,0.468138275718
242000,0.487128,0.075,0.437872,0.46876301541
243000,0.487896,0.074432,0.437672,0.466888796335
244000,0.488544,0.0738,0.437656,0.467097042899
245000,0.489112,0.073352,0.437536,0.467513536027
246000,0.48948,0.072936,0.437584,0.467721782591
247000,0.490008,0.072408,0.437584,0.468346522282
248000,0.490344,0.071968,0.437688,0.46876301541
249000,0.490968,0.07148,0.437552,0.469596001666
250000,0.491504,0.071104,0.437392,0.467721782591
251000,0.491936,0.070656,0.437408,0.466472303207
252000,0.492432,0.070168,0.4374,0.468138275718
253000,0.493056,0.069664,0.43728,0.468554768846
254000,0.49328,0.069232,0.437488,0.468554768846
255000,0.493696,0.068816,0.437488,0.467721782591
256000,0.494112,0.068304,0.437584,0.46980424823
257000,0.494376,0.067936,0.437688,0.47084548105
258000,0.49468,0.067504,0.437816,0.46980424823
259000,0.49504,0.067032,0.437928,0.471470220741
260000,0.49532,0.066688,0.437992,0.47084548105
261000,0.495728,0.066152,0.43812,0.467930029155
262000,0.496216,0.065784,0.438,0.468971261974
263000,0.496672,0.06532,0.438008,0.470012494794
264000,0.497168,0.06492,0.437912,0.470428987922
265000,0.497584,0.06432,0.438096,0.472719700125
266000,0.498136,0.063776,0.438088,0.473552686381
267000,0.49848,0.063264,0.438256,0.477509371095
268000,0.498776,0.06276,0.438464,0.479175343607
269000,0.499376,0.062368,0.438256,0.477509371095
270000,0.49928,0.062016,0.438704,0.478342357351
271000,0.500192,0.061536,0.438272,0.481049562682
272000,0.500496,0.061144,0.43836,0.480633069554
273000,0.501104,0.060864,0.438032,0.481257809246
274000,0.50164,0.060456,0.437904,0.483965014577
275000,0.502192,0.060016,0.437792,0.483340274885
276000,0.502896,0.059624,0.43748,0.484798000833
277000,0.503456,0.059136,0.437408,0.485422740525
278000,0.504288,0.058736,0.436976,0.487088713036
279000,0.504584,0.058272,0.437144,0.487921699292
280000,0.505248,0.057824,0.436928,0.488962932112
281000,0.505872,0.0574,0.436728,0.487088713036
282000,0.50608,0.05708,0.43684,0.48833819242
283000,0.506888,0.056672,0.43644,0.488754685548
284000,0.507416,0.0562,0.436384,0.489587671803
285000,0.50804,0.055896,0.436064,0.489379425239
286000,0.5086,0.055504,0.435896,0.492294877135
287000,0.509304,0.055008,0.435688,0.492711370262
288000,0.509936,0.05464,0.435424,0.495418575594
289000,0.51036,0.054168,0.435472,0.496668054977
290000,0.510928,0.053816,0.435256,0.498542274052
291000,0.511568,0.053552,0.43488,0.499583506872
292000,0.511976,0.053256,0.434768,0.499791753436
293000,0.512376,0.052952,0.434672,0.499375260308
294000,0.51304,0.052592,0.434368,0.499167013744
295000,0.513568,0.052216,0.434216,0.500624739692
296000,0.514192,0.051896,0.433912,0.499791753436
297000,0.514968,0.051344,0.433688,0.5
298000,0.51524,0.05112,0.43364,0.500416493128
299000,0.516016,0.050784,0.4332,0.50104123282
300000,0.516544,0.050376,0.43308,0.501249479384
301000,0.516808,0.050008,0.433184,0.501874219075
302000,0.517136,0.049592,0.433272,0.502082465639
303000,0.517744,0.049248,0.433008,0.502290712203
304000,0.518232,0.048856,0.432912,0.502290712203
