1000,0.334064,0.330248,0.335688,0.338400666389
2000,0.334728,0.328776,0.336496,0.337151187005
3000,0.335648,0.3272,0.337152,0.337567680133
4000,0.336768,0.32564,0.337592,0.337775926697
5000,0.337976,0.324088,0.337936,0.339441899209
6000,0.338872,0.3226,0.338528,0.3400666389
7000,0.339576,0.320936,0.339488,0.339650145773
8000,0.340592,0.319112,0.340296,0.339858392337
9000,0.341552,0.317416,0.341032,0.339233652645
10000,0.342704,0.315656,0.34164,0.341316118284
11000,0.343688,0.313976,0.342336,0.343815077051
12000,0.345056,0.312408,0.342536,0.343815077051
13000,0.345936,0.311088,0.342976,0.34693877551
14000,0.347072,0.309296,0.343632,0.347771761766
15000,0.347824,0.307864,0.344312,0.349854227405
16000,0.3486,0.306424,0.344976,0.348812994586
17000,0.349696,0.30504,0.345264,0.34798000833
18000,0.350576,0.30356,0.345864,0.347147022074
19000,0.351512,0.30196,0.346528,0.347355268638
20000,0.352408,0.300424,0.347168,0.348812994586
21000,0.353672,0.298808,0.34752,0.349645980841
22000,0.354544,0.297464,0.347992,0.349645980841
23000,0.355496,0.295832,0.348672,0.349437734277
24000,0.356696,0.294152,0.349152,0.350895460225
25000,0.357632,0.292376,0.349992,0.352561432736
26000,0.358408,0.290968,0.350624,0.3527696793
27000,0.359408,0.28976,0.350832,0.352144939608
28000,0.360112,0.288192,0.351696,0.351728446481
29000,0.3614,0.286408,0.352192,0.351311953353
30000,0.362256,0.285024,0.35272,0.349854227405
31000,0.363064,0.28352,0.353416,0.351520199917
32000,0.364128,0.281952,0.35392,0.350478967097
33000,0.365008,0.280376,0.354616,0.350687213661
34000,0.365824,0.279056,0.35512,0.350895460225
35000,0.366824,0.277464,0.355712,0.350895460225
36000,0.36772,0.275872,0.356408,0.351311953353
37000,0.368808,0.27432,0.356872,0.351311953353
38000,0.369648,0.273008,0.357344,0.349645980841
39000,0.370576,0.271504,0.35792,0.349229487713
40000,0.371616,0.269856,0.358528,0.350062473969
41000,0.372696,0.268392,0.358912,0.35381091212
42000,0.373432,0.266984,0.359584,0.355476884631
43000,0.374408,0.265544,0.360048,0.355060391504
44000,0.375544,0.264168,0.360288,0.354019158684
45000,0.37668,0.262672,0.360648,0.35381091212
46000,0.377528,0.261264,0.361208,0.354227405248
47000,0.378664,0.259552,0.361784,0.353602665556
48000,0.379248,0.258144,0.362608,0.355685131195
49000,0.379896,0.25656,0.363544,0.354643898376
50000,0.380712,0.255176,0.364112,0.356309870887
51000,0.381688,0.25356,0.364752,0.355060391504
52000,0.38264,0.252104,0.365256,0.356101624323
53000,0.383488,0.250752,0.36576,0.356309870887
54000,0.384208,0.249368,0.366424,0.358392336526
55000,0.384808,0.248024,0.367168,0.357142857143
56000,0.385616,0.246744,0.36764,0.356934610579
57000,0.386552,0.245392,0.368056,0.35860058309
58000,0.387216,0.243896,0.368888,0.360058309038
59000,0.388288,0.242384,0.369328,0.360891295294
60000,0.389032,0.240992,0.369976,0.360266555602
61000,0.389896,0.239464,0.37064,0.362973760933
62000,0.390688,0.238184,0.371128,0.363806747189
63000,0.391424,0.236952,0.371624,0.36443148688
64000,0.3922,0.235776,0.372024,0.367555185339
65000,0.392904,0.234272,0.372824,0.366305705956
66000,0.393864,0.232832,0.373304,0.365889212828
67000,0.394704,0.231552,0.373744,0.367138692212
68000,0.395552,0.23016,0.374288,0.369221157851
69000,0.396344,0.22872,0.374936,0.370887130362
70000,0.397064,0.22752,0.375416,0.37130362349
71000,0.397952,0.226376,0.375672,0.371720116618
72000,0.398888,0.22512,0.375992,0.372553102874
