1000,0.34575,0.326125,0.328125
2000,0.347125,0.325375,0.3275
3000,0.347125,0.322875,0.33
4000,0.34575,0.32325,0.331
5000,0.348,0.322625,0.329375
6000,0.351125,0.319125,0.32975
7000,0.35325,0.316625,0.330125
8000,0.352,0.317125,0.330875
9000,0.3565,0.316125,0.327375
10000,0.355,0.315625,0.329375
11000,0.356375,0.314875,0.32875
12000,0.356125,0.314625,0.32925
13000,0.35825,0.31375,0.328
14000,0.358625,0.31275,0.328625
15000,0.35775,0.308375,0.333875
16000,0.358125,0.30825,0.333625
17000,0.361,0.306375,0.332625
18000,0.36225,0.3055,0.33225
19000,0.36725,0.304875,0.327875
20000,0.367,0.304,0.329
21000,0.368375,0.302625,0.329
22000,0.373375,0.300125,0.3265
23000,0.37575,0.3,0.32425
24000,0.37625,0.3005,0.32325
25000,0.373875,0.300375,0.32575
26000,0.374125,0.299375,0.3265
27000,0.376625,0.297875,0.3255
28000,0.3805,0.29525,0.32425
29000,0.386,0.292,0.322
30000,0.3905,0.287625,0.321875
31000,0.391875,0.287625,0.3205
32000,0.39325,0.285375,0.321375
33000,0.397,0.285,0.318
34000,0.39525,0.286875,0.317875
35000,0.397125,0.288,0.314875
36000,0.39775,0.28825,0.314
37000,0.40125,0.286625,0.312125
38000,0.401875,0.2845,0.313625
39000,0.403375,0.280625,0.316
40000,0.404875,0.27775,0.317375
41000,0.41125,0.2735,0.31525
42000,0.415875,0.27325,0.310875
43000,0.418125,0.269875,0.312
44000,0.4225,0.267,0.3105
45000,0.421375,0.26925,0.309375
46000,0.42425,0.266375,0.309375
47000,0.4275,0.26525,0.30725
48000,0.426875,0.26475,0.308375
49000,0.42825,0.261,0.31075
50000,0.427125,0.262,0.310875
51000,0.4265,0.261,0.3125
52000,0.427125,0.258625,0.31425
53000,0.43,0.257875,0.312125
54000,0.43125,0.257125,0.311625
55000,0.433875,0.256375,0.30975
56000,0.438,0.255625,0.306375
57000,0.43975,0.25375,0.3065
58000,0.44,0.2545,0.3055
59000,0.43775,0.252,0.31025
60000,0.443,0.252,0.305
61000,0.441375,0.256625,0.302
62000,0.443,0.25675,0.30025
63000,0.44575,0.255375,0.298875
64000,0.448375,0.253375,0.29825
65000,0.45025,0.2545,0.29525
66000,0.45575,0.251875,0.292375
67000,0.455375,0.252625,0.292
68000,0.45675,0.255,0.28825
69000,0.45825,0.25625,0.2855
70000,0.459875,0.254625,0.2855
71000,0.461125,0.25325,0.285625
72000,0.46125,0.254125,0.284625
73000,0.46175,0.254125,0.284125
74000,0.462625,0.253375,0.284
75000,0.462125,0.253,0.284875
76000,0.464875,0.251375,0.28375
77000,0.466875,0.24825,0.284875
78000,0.4705,0.247625,0.281875
79000,0.469,0.24775,0.28325
80000,0.471,0.2455,0.2835
81000,0.4695,0.249375,0.281125
82000,0.47,0.248625,0.281375
83000,0.47425,0.247375,0.278375
84000,0.478625,0.247625,0.27375
85000,0.47925,0.246,0.27475
86000,0.475875,0.24925,0.274875
87000,0.476125,0.248875,0.275
88000,0.475875,0.248125,0.276
89000,0.477,0.249375,0.273625
90000,0.477875,0.249,0.273125
91000,0.48,0.24775,0.27225
92000,0.484625,0.245,0.270375
93000,0.486625,0.244625,0.26875
94000,0.486875,0.246125,0.267
95000,0.4885,0.245,0.2665
96000,0.490375,0.24175,0.267875
97000,0.489875,0.24275,0.267375
98000,0.493,0.243125,0.263875
