1000,0.362,0.283,0.355
2000,0.39,0.261,0.349
3000,0.417,0.213,0.37
4000,0.459,0.18,0.361
5000,0.473,0.157,0.37
6000,0.498,0.123,0.379
7000,0.525,0.095,0.38
8000,0.535,0.073,0.392
9000,0.548,0.04,0.412
10000,0.597,0.018,0.385
11000,0.603,0.016,0.381
12000,0.604,0.007,0.389
13000,0.617,0.001,0.382
